Date,^AXJO,^BVSP,^DJI,^FTSE,^GDAXI,^GSPC,^HSI,^IXIC,^N225
2019-07-01,6648.10009765625,101340.0,26717.4296875,7497.5,12521.3798828125,2964.330078125,,8091.16015625,21729.970703125
2019-07-02,6653.2001953125,100605.0,26786.6796875,7559.2001953125,12526.7197265625,2973.010009765625,28875.560546875,8109.08984375,21754.26953125
2019-07-03,6685.5,102043.0,26966.0,7609.2998046875,12616.240234375,2995.820068359375,28855.140625,8170.22998046875,21638.16015625
2019-07-04,6718.0,103636.0,,7603.60009765625,12629.900390625,,28795.76953125,,21702.44921875
2019-07-05,6751.2998046875,104089.0,26922.119140625,7553.10009765625,12568.5302734375,2990.409912109375,28774.830078125,8161.7900390625,21746.380859375
2019-07-08,6672.2001953125,104530.0,26806.140625,7549.2998046875,12543.509765625,2975.949951171875,28331.689453125,8098.3798828125,21534.349609375
2019-07-09,6665.7001953125,,26783.490234375,7536.5,12436.5498046875,2979.6298828125,28116.279296875,8141.72998046875,21565.150390625
2019-07-10,6689.7998046875,105817.0,26860.19921875,7530.7001953125,12373.41015625,2993.070068359375,28204.689453125,8202.5302734375,21533.48046875
2019-07-11,6716.10009765625,105146.0,27088.080078125,7509.7998046875,12332.1201171875,2999.909912109375,28431.80078125,8196.0400390625,21643.529296875
2019-07-12,6696.5,103906.0,27332.029296875,7506.0,12323.3203125,3013.77001953125,28471.619140625,8244.1396484375,21685.900390625
2019-07-15,6653.0,103803.0,27359.16015625,7531.7001953125,12387.33984375,3014.300048828125,28554.880859375,8258.1904296875,
2019-07-16,6641.0,103775.0,27335.630859375,7577.2001953125,12430.9697265625,3004.0400390625,28619.619140625,8222.7998046875,21535.25
2019-07-17,6673.2998046875,103856.0,27219.849609375,7535.5,12341.0302734375,2984.419921875,28593.169921875,8185.2099609375,21469.1796875
2019-07-18,6649.10009765625,104717.0,27222.970703125,7493.10009765625,12227.849609375,2995.110107421875,28461.66015625,8207.240234375,21046.240234375
2019-07-19,6700.2998046875,103452.0,27154.19921875,7508.7001953125,12260.0703125,2976.610107421875,28765.400390625,8146.490234375,21466.990234375
2019-07-22,6691.2001953125,103949.0,27171.900390625,7514.89990234375,12289.400390625,2985.030029296875,28371.259765625,8204.1396484375,21416.7890625
2019-07-23,6724.60009765625,103704.0,27349.189453125,7556.89990234375,12490.740234375,3005.469970703125,28466.48046875,8251.400390625,21620.880859375
2019-07-24,6776.7001953125,104120.0,27269.970703125,7501.5,12522.8896484375,3019.56005859375,28524.0390625,8321.5,21709.5703125
2019-07-25,6818.0,102655.0,27140.98046875,7489.10009765625,12362.099609375,3003.669921875,28594.30078125,8238.5400390625,21756.55078125
